"","Dataset","Frame","Synthesized.View","X.passes","WS.PSNR","CEL","theo_time","p1","p2","p3","V1","V2","V3","V4","V5","V6","V7"
"651","ClassroomVideo",40,3,2,33.5774,0.0923532132557,147.016,3,6,0,0,10,12,7,8,11,13
"652","ClassroomVideo",40,3,2,33.5769,0.089681617015655,151.39,3,7,0,0,10,12,7,8,11,13
"653","ClassroomVideo",40,3,2,33.579,0.0939125262808454,144.592,4,5,0,0,10,12,7,8,11,13
"654","ClassroomVideo",40,3,2,33.5776,0.0923545736518474,147.016,4,6,0,0,10,12,7,8,11,13
"655","ClassroomVideo",40,3,2,33.5771,0.0896829381068763,151.39,4,7,0,0,10,12,7,8,11,13
"656","ClassroomVideo",40,3,2,33.5725,0.0923198835500898,147.016,5,6,0,0,10,12,7,8,11,13
"657","ClassroomVideo",40,3,2,33.572,0.0896492502807319,151.39,5,7,0,0,10,12,7,8,11,13
"658","ClassroomVideo",40,3,2,33.5916,0.0897787172204241,151.39,6,7,0,0,10,12,7,8,11,13
"659","ClassroomVideo",40,3,3,33.127,0.0909865949512733,144.274,1,2,3,0,10,12,7,8,11,13
"660","ClassroomVideo",40,3,3,33.1268,0.0908756092157732,144.448,1,2,4,0,10,12,7,8,11,13
"661","ClassroomVideo",40,3,3,33.1268,0.0907851056766626,144.592,1,2,5,0,10,12,7,8,11,13
"662","ClassroomVideo",40,3,3,33.1262,0.0892841595472601,147.016,1,2,6,0,10,12,7,8,11,13
"663","ClassroomVideo",40,3,3,33.1268,0.0867085012220094,151.39,1,2,7,0,10,12,7,8,11,13
"664","ClassroomVideo",40,3,3,33.1329,0.0909178389455029,144.448,1,3,4,0,10,12,7,8,11,13
"665","ClassroomVideo",40,3,3,33.1329,0.0908272933495629,144.592,1,3,5,0,10,12,7,8,11,13
"666","ClassroomVideo",40,3,3,33.132,0.0893236110355335,147.016,1,3,6,0,10,12,7,8,11,13
"667","ClassroomVideo",40,3,3,33.1326,0.0867468128674285,151.39,1,3,7,0,10,12,7,8,11,13
"668","ClassroomVideo",40,3,3,33.1328,0.0908266017483678,144.592,1,4,5,0,10,12,7,8,11,13
"669","ClassroomVideo",40,3,3,33.1319,0.0893229308374599,147.016,1,4,6,0,10,12,7,8,11,13
"670","ClassroomVideo",40,3,3,33.1325,0.0867461523218178,151.39,1,4,7,0,10,12,7,8,11,13
"671","ClassroomVideo",40,3,3,33.1319,0.0893229308374599,147.016,1,5,6,0,10,12,7,8,11,13
"672","ClassroomVideo",40,3,3,33.1325,0.0867461523218178,151.39,1,5,7,0,10,12,7,8,11,13
"673","ClassroomVideo",40,3,3,33.1325,0.0867461523218178,151.39,1,6,7,0,10,12,7,8,11,13
"674","ClassroomVideo",40,3,3,33.5142,0.0935575431989367,144.448,2,3,4,0,10,12,7,8,11,13
"675","ClassroomVideo",40,3,3,33.5142,0.0934643687064291,144.592,2,3,5,0,10,12,7,8,11,13
"676","ClassroomVideo",40,3,3,33.5143,0.0919240082712086,147.016,2,3,6,0,10,12,7,8,11,13
"677","ClassroomVideo",40,3,3,33.5142,0.0892674549177621,151.39,2,3,7,0,10,12,7,8,11,13
"678","ClassroomVideo",40,3,3,33.5142,0.0934643687064291,144.592,2,4,5,0,10,12,7,8,11,13
"679","ClassroomVideo",40,3,3,33.5143,0.0919240082712086,147.016,2,4,6,0,10,12,7,8,11,13
"680","ClassroomVideo",40,3,3,33.5142,0.0892674549177621,151.39,2,4,7,0,10,12,7,8,11,13
"681","ClassroomVideo",40,3,3,33.5143,0.0919240082712086,147.016,2,5,6,0,10,12,7,8,11,13
"682","ClassroomVideo",40,3,3,33.5142,0.0892674549177621,151.39,2,5,7,0,10,12,7,8,11,13
"683","ClassroomVideo",40,3,3,33.5141,0.0892667943721514,151.39,2,6,7,0,10,12,7,8,11,13
"684","ClassroomVideo",40,3,3,33.5788,0.0939111430784552,144.592,3,4,5,0,10,12,7,8,11,13
"685","ClassroomVideo",40,3,3,33.5774,0.0923532132557,147.016,3,4,6,0,10,12,7,8,11,13
"686","ClassroomVideo",40,3,3,33.5769,0.089681617015655,151.39,3,4,7,0,10,12,7,8,11,13
"687","ClassroomVideo",40,3,3,33.5774,0.0923532132557,147.016,3,5,6,0,10,12,7,8,11,13
"688","ClassroomVideo",40,3,3,33.5769,0.089681617015655,151.39,3,5,7,0,10,12,7,8,11,13
"689","ClassroomVideo",40,3,3,33.5769,0.089681617015655,151.39,3,6,7,0,10,12,7,8,11,13
"690","ClassroomVideo",40,3,3,33.5776,0.0923545736518474,147.016,4,5,6,0,10,12,7,8,11,13
"691","ClassroomVideo",40,3,3,33.5771,0.0896829381068763,151.39,4,5,7,0,10,12,7,8,11,13
"692","ClassroomVideo",40,3,3,33.5771,0.0896829381068763,151.39,4,6,7,0,10,12,7,8,11,13
"693","ClassroomVideo",40,3,3,33.5719,0.0896485897351212,151.39,5,6,7,0,10,12,7,8,11,13
"694","ClassroomVideo",40,4,1,32.8312,0.0949896357713947,135.08,1,0,0,0,11,13,7,8,10,12
"695","ClassroomVideo",40,4,1,32.9878,0.0948596219579888,136.916,2,0,0,0,11,13,7,8,10,12
"696","ClassroomVideo",40,4,1,33.5779,0.0957268753525099,141.84,3,0,0,0,11,13,7,8,10,12
"697","ClassroomVideo",40,4,1,33.581,0.0954479326994033,142.287,4,0,0,0,11,13,7,8,10,12
"698","ClassroomVideo",40,4,1,33.5836,0.0954776129893864,142.27,5,0,0,0,11,13,7,8,10,12
"699","ClassroomVideo",40,4,1,33.6068,0.0903908113171198,150.533,6,0,0,0,11,13,7,8,10,12
"700","ClassroomVideo",40,4,1,33.6185,0.0894048213019616,152.324,7,0,0,0,11,13,7,8,10,12
"701","ClassroomVideo",40,4,2,32.8714,0.0940094656577756,136.916,1,2,0,0,11,13,7,8,10,12
"702","ClassroomVideo",40,4,2,33.052,0.092019176536943,141.84,1,3,0,0,11,13,7,8,10,12
"703","ClassroomVideo",40,4,2,33.0522,0.0917315004181689,142.287,1,4,0,0,11,13,7,8,10,12
"704","ClassroomVideo",40,4,2,33.0522,0.0917424615168342,142.27,1,5,0,0,11,13,7,8,10,12
"705","ClassroomVideo",40,4,2,33.045,0.0866587392797593,150.533,1,6,0,0,11,13,7,8,10,12
"706","ClassroomVideo",40,4,2,33.0442,0.0856345684199469,152.324,1,7,0,0,11,13,7,8,10,12
"707","ClassroomVideo",40,4,2,33.175,0.0928863508178229,141.84,2,3,0,0,11,13,7,8,10,12
"708","ClassroomVideo",40,4,2,33.1754,0.0925973560479875,142.287,2,4,0,0,11,13,7,8,10,12
"709","ClassroomVideo",40,4,2,33.1754,0.0926084206087018,142.27,2,5,0,0,11,13,7,8,10,12
"710","ClassroomVideo",40,4,2,33.1682,0.0874771644755635,150.533,2,6,0,0,11,13,7,8,10,12
"711","ClassroomVideo",40,4,2,33.1678,0.0864459966912633,152.324,2,7,0,0,11,13,7,8,10,12
"712","ClassroomVideo",40,4,2,33.5782,0.095428254162362,142.287,3,4,0,0,11,13,7,8,10,12
"713","ClassroomVideo",40,4,2,33.5782,0.0954396569902299,142.27,3,5,0,0,11,13,7,8,10,12
"714","ClassroomVideo",40,4,2,33.5738,0.0901715902825294,150.533,3,6,0,0,11,13,7,8,10,12
"715","ClassroomVideo",40,4,2,33.5736,0.0891100548830125,152.324,3,7,0,0,11,13,7,8,10,12
"716","ClassroomVideo",40,4,2,33.581,0.0954593378786814,142.27,4,5,0,0,11,13,7,8,10,12
"717","ClassroomVideo",40,4,2,33.5766,0.0901901908551613,150.533,4,6,0,0,11,13,7,8,10,12
"718","ClassroomVideo",40,4,2,33.5765,0.0891290932486017,152.324,4,7,0,0,11,13,7,8,10,12
"719","ClassroomVideo",40,4,2,33.5792,0.0902074628154624,150.533,5,6,0,0,11,13,7,8,10,12
"720","ClassroomVideo",40,4,2,33.5791,0.0891461621280953,152.324,5,7,0,0,11,13,7,8,10,12
"721","ClassroomVideo",40,4,2,33.6068,0.0893280113442399,152.324,6,7,0,0,11,13,7,8,10,12
"722","ClassroomVideo",40,4,3,33.054,0.0920332769317541,141.84,1,2,3,0,11,13,7,8,10,12
"723","ClassroomVideo",40,4,3,33.0544,0.0917469621258443,142.287,1,2,4,0,11,13,7,8,10,12
"724","ClassroomVideo",40,4,3,33.0544,0.0917579250720461,142.27,1,2,5,0,11,13,7,8,10,12
"725","ClassroomVideo",40,4,3,33.0479,0.0866780041585566,150.533,1,2,6,0,11,13,7,8,10,12
"726","ClassroomVideo",40,4,3,33.0475,0.0856562327669967,152.324,1,2,7,0,11,13,7,8,10,12
"727","ClassroomVideo",40,4,3,33.0523,0.0917322032230633,142.287,1,3,4,0,11,13,7,8,10,12
"728","ClassroomVideo",40,4,3,33.0523,0.0917431644057075,142.27,1,3,5,0,11,13,7,8,10,12
"729","ClassroomVideo",40,4,3,33.0489,0.0866846472202109,150.533,1,3,6,0,11,13,7,8,10,12
"730","ClassroomVideo",40,4,3,33.0488,0.0856647672067435,152.324,1,3,7,0,11,13,7,8,10,12
"731","ClassroomVideo",40,4,3,33.0522,0.0917424615168342,142.27,1,4,5,0,11,13,7,8,10,12
"732","ClassroomVideo",40,4,3,33.0488,0.0866839829140454,150.533,1,4,6,0,11,13,7,8,10,12
"733","ClassroomVideo",40,4,3,33.0487,0.0856641107113783,152.324,1,4,7,0,11,13,7,8,10,12
"734","ClassroomVideo",40,4,3,33.0488,0.0866839829140454,150.533,1,5,6,0,11,13,7,8,10,12
"735","ClassroomVideo",40,4,3,33.0487,0.0856641107113783,152.324,1,5,7,0,11,13,7,8,10,12
"736","ClassroomVideo",40,4,3,33.0451,0.0856404768782332,152.324,1,6,7,0,11,13,7,8,10,12
"737","ClassroomVideo",40,4,3,33.1754,0.0925973560479875,142.287,2,3,4,0,11,13,7,8,10,12
"738","ClassroomVideo",40,4,3,33.1754,0.0926084206087018,142.27,2,3,5,0,11,13,7,8,10,12
"739","ClassroomVideo",40,4,3,33.1715,0.0874990865790226,150.533,2,3,6,0,11,13,7,8,10,12
"740","ClassroomVideo",40,4,3,33.1714,0.0864696305244085,152.324,2,3,7,0,11,13,7,8,10,12
"741","ClassroomVideo",40,4,3,33.1754,0.0926084206087018,142.27,2,4,5,0,11,13,7,8,10,12
"742","ClassroomVideo",40,4,3,33.1715,0.0874990865790226,150.533,2,4,6,0,11,13,7,8,10,12
"743","ClassroomVideo",40,4,3,33.1713,0.0864689740290434,152.324,2,4,7,0,11,13,7,8,10,12
"744","ClassroomVideo",40,4,3,33.1715,0.0874990865790226,150.533,2,5,6,0,11,13,7,8,10,12
"745","ClassroomVideo",40,4,3,33.1713,0.0864689740290434,152.324,2,5,7,0,11,13,7,8,10,12
"746","ClassroomVideo",40,4,3,33.1683,0.0864492791680891,152.324,2,6,7,0,11,13,7,8,10,12
"747","ClassroomVideo",40,4,3,33.5782,0.0954396569902299,142.27,3,4,5,0,11,13,7,8,10,12
"748","ClassroomVideo",40,4,3,33.5738,0.0901715902825294,150.533,3,4,6,0,11,13,7,8,10,12
"749","ClassroomVideo",40,4,3,33.5737,0.0891107113783777,152.324,3,4,7,0,11,13,7,8,10,12
"750","ClassroomVideo",40,4,3,33.5738,0.0901715902825294,150.533,3,5,6,0,11,13,7,8,10,12
"751","ClassroomVideo",40,4,3,33.5737,0.0891107113783777,152.324,3,5,7,0,11,13,7,8,10,12
"752","ClassroomVideo",40,4,3,33.5738,0.0891113678737428,152.324,3,6,7,0,11,13,7,8,10,12
"753","ClassroomVideo",40,4,3,33.5766,0.0901901908551613,150.533,4,5,6,0,11,13,7,8,10,12
"754","ClassroomVideo",40,4,3,33.5764,0.0891284367532365,152.324,4,5,7,0,11,13,7,8,10,12
"755","ClassroomVideo",40,4,3,33.5766,0.0891297497439668,152.324,4,6,7,0,11,13,7,8,10,12
"756","ClassroomVideo",40,4,3,33.5792,0.0891468186234605,152.324,5,6,7,0,11,13,7,8,10,12
"757","ClassroomVideo",40,5,1,32.8334,0.0921628473144843,139.247,1,0,0,0,12,7,8,10,13,11
"758","ClassroomVideo",40,5,1,33.1031,0.0934627236155097,140.196,2,0,0,0,12,7,8,10,13,11
"759","ClassroomVideo",40,5,1,33.1056,0.0935586347703796,140.079,3,0,0,0,12,7,8,10,13,11
"760","ClassroomVideo",40,5,1,33.113,0.0935340062056421,140.195,4,0,0,0,12,7,8,10,13,11
"761","ClassroomVideo",40,5,1,33.2679,0.0893100430802369,148.56,5,0,0,0,12,7,8,10,13,11
"762","ClassroomVideo",40,5,1,33.5336,0.0880961835141873,153.623,6,0,0,0,12,7,8,10,13,11
"763","ClassroomVideo",40,5,1,33.5566,0.0870922149841319,155.658,7,0,0,0,12,7,8,10,13,11
"764","ClassroomVideo",40,5,2,32.9777,0.0925682615766498,140.196,1,2,0,0,12,7,8,10,13,11
"765","ClassroomVideo",40,5,2,32.9784,0.092650575746543,140.079,1,3,0,0,12,7,8,10,13,11
"766","ClassroomVideo",40,5,2,32.9784,0.0925739149042405,140.195,1,4,0,0,12,7,8,10,13,11
"767","ClassroomVideo",40,5,2,33.0032,0.0875282714054927,148.56,1,5,0,0,12,7,8,10,13,11
"768","ClassroomVideo",40,5,2,33.1472,0.0855809351464299,153.623,1,6,0,0,12,7,8,10,13,11
"769","ClassroomVideo",40,5,2,33.1469,0.0844601626643025,155.658,1,7,0,0,12,7,8,10,13,11
"770","ClassroomVideo",40,5,2,33.1038,0.0935457848785328,140.079,2,3,0,0,12,7,8,10,13,11
"771","ClassroomVideo",40,5,2,33.1038,0.0934683833232284,140.195,2,4,0,0,12,7,8,10,13,11
"772","ClassroomVideo",40,5,2,33.129,0.0883750673128702,148.56,2,5,0,0,12,7,8,10,13,11
"773","ClassroomVideo",40,5,2,33.2783,0.0864343229854905,153.623,2,6,0,0,12,7,8,10,13,11
"774","ClassroomVideo",40,5,2,33.2782,0.085303678577394,155.658,2,7,0,0,12,7,8,10,13,11
"775","ClassroomVideo",40,5,2,33.1056,0.0934812225828311,140.195,3,4,0,0,12,7,8,10,13,11
"776","ClassroomVideo",40,5,2,33.1307,0.0883865105008077,148.56,3,5,0,0,12,7,8,10,13,11
"777","ClassroomVideo",40,5,2,33.2801,0.0864460399809924,153.623,3,6,0,0,12,7,8,10,13,11
"778","ClassroomVideo",40,5,2,33.2799,0.0853145999563145,155.658,3,7,0,0,12,7,8,10,13,11
"779","ClassroomVideo",40,5,2,33.1381,0.0884363220247711,148.56,4,5,0,0,12,7,8,10,13,11
"780","ClassroomVideo",40,5,2,33.2878,0.0864961626839731,153.623,4,6,0,0,12,7,8,10,13,11
"781","ClassroomVideo",40,5,2,33.2877,0.0853647098125378,155.658,4,7,0,0,12,7,8,10,13,11
"782","ClassroomVideo",40,5,2,33.4219,0.0873690788488703,153.623,5,6,0,0,12,7,8,10,13,11
"783","ClassroomVideo",40,5,2,33.4217,0.0862255714450912,155.658,5,7,0,0,12,7,8,10,13,11
"784","ClassroomVideo",40,5,2,33.5342,0.0869483097560035,155.658,6,7,0,0,12,7,8,10,13,11
"785","ClassroomVideo",40,5,3,32.9784,0.092650575746543,140.079,1,2,3,0,12,7,8,10,13,11
"786","ClassroomVideo",40,5,3,32.9784,0.0925739149042405,140.195,1,2,4,0,12,7,8,10,13,11
"787","ClassroomVideo",40,5,3,33.0032,0.0875282714054927,148.56,1,2,5,0,12,7,8,10,13,11
"788","ClassroomVideo",40,5,3,33.1487,0.0855906993093482,153.623,1,2,6,0,12,7,8,10,13,11
"789","ClassroomVideo",40,5,3,33.1486,0.084471084043223,155.658,1,2,7,0,12,7,8,10,13,11
"790","ClassroomVideo",40,5,3,32.9784,0.0925739149042405,140.195,1,3,4,0,12,7,8,10,13,11
"791","ClassroomVideo",40,5,3,33.0031,0.0875275982767905,148.56,1,3,5,0,12,7,8,10,13,11
"792","ClassroomVideo",40,5,3,33.1486,0.0855900483651537,153.623,1,3,6,0,12,7,8,10,13,11
"793","ClassroomVideo",40,5,3,33.1485,0.0844704416091688,155.658,1,3,7,0,12,7,8,10,13,11
"794","ClassroomVideo",40,5,3,33.0031,0.0875275982767905,148.56,1,4,5,0,12,7,8,10,13,11
"795","ClassroomVideo",40,5,3,33.1486,0.0855900483651537,153.623,1,4,6,0,12,7,8,10,13,11
"796","ClassroomVideo",40,5,3,33.1485,0.0844704416091688,155.658,1,4,7,0,12,7,8,10,13,11
"797","ClassroomVideo",40,5,3,33.1478,0.0855848408115972,153.623,1,5,6,0,12,7,8,10,13,11
"798","ClassroomVideo",40,5,3,33.1477,0.0844653021367357,155.658,1,5,7,0,12,7,8,10,13,11
"799","ClassroomVideo",40,5,3,33.1475,0.0844640172686274,155.658,1,6,7,0,12,7,8,10,13,11
"800","ClassroomVideo",40,5,3,33.1038,0.0934683833232284,140.195,2,3,4,0,12,7,8,10,13,11
"801","ClassroomVideo",40,5,3,33.129,0.0883750673128702,148.56,2,3,5,0,12,7,8,10,13,11
"802","ClassroomVideo",40,5,3,33.2783,0.0864343229854905,153.623,2,3,6,0,12,7,8,10,13,11
"803","ClassroomVideo",40,5,3,33.2782,0.085303678577394,155.658,2,3,7,0,12,7,8,10,13,11
"804","ClassroomVideo",40,5,3,33.129,0.0883750673128702,148.56,2,4,5,0,12,7,8,10,13,11
"805","ClassroomVideo",40,5,3,33.2783,0.0864343229854905,153.623,2,4,6,0,12,7,8,10,13,11
"806","ClassroomVideo",40,5,3,33.2782,0.085303678577394,155.658,2,4,7,0,12,7,8,10,13,11
"807","ClassroomVideo",40,5,3,33.2769,0.0864252097667667,153.623,2,5,6,0,12,7,8,10,13,11
"808","ClassroomVideo",40,5,3,33.2768,0.085294684500636,155.658,2,5,7,0,12,7,8,10,13,11
"809","ClassroomVideo",40,5,3,33.2788,0.0853075331817189,155.658,2,6,7,0,12,7,8,10,13,11
"810","ClassroomVideo",40,5,3,33.1307,0.0883865105008077,148.56,3,4,5,0,12,7,8,10,13,11
"811","ClassroomVideo",40,5,3,33.2801,0.0864460399809924,153.623,3,4,6,0,12,7,8,10,13,11
"812","ClassroomVideo",40,5,3,33.28,0.0853152423903686,155.658,3,4,7,0,12,7,8,10,13,11
"813","ClassroomVideo",40,5,3,33.2787,0.0864369267622687,153.623,3,5,6,0,12,7,8,10,13,11
"814","ClassroomVideo",40,5,3,33.2786,0.0853062483136106,155.658,3,5,7,0,12,7,8,10,13,11
"815","ClassroomVideo",40,5,3,33.2806,0.0853190969946935,155.658,3,6,7,0,12,7,8,10,13,11
"816","ClassroomVideo",40,5,3,33.2864,0.0864870494652493,153.623,4,5,6,0,12,7,8,10,13,11
"817","ClassroomVideo",40,5,3,33.2863,0.0853557157357797,155.658,4,5,7,0,12,7,8,10,13,11
"818","ClassroomVideo",40,5,3,33.2883,0.0853685644168626,155.658,4,6,7,0,12,7,8,10,13,11
"819","ClassroomVideo",40,5,3,33.4225,0.0862307109175243,155.658,5,6,7,0,12,7,8,10,13,11
"820","ClassroomVideo",40,6,1,32.858,0.0923494598942772,139.232,1,0,0,0,13,7,8,11,12,10
"821","ClassroomVideo",40,6,1,33.5465,0.0947102376407912,143.031,2,0,0,0,13,7,8,11,12,10
"822","ClassroomVideo",40,6,1,33.547,0.0943949719191159,143.514,3,0,0,0,13,7,8,11,12,10
"823","ClassroomVideo",40,6,1,33.5614,0.0940751274669626,144.155,4,0,0,0,13,7,8,11,12,10
"824","ClassroomVideo",40,6,1,33.5598,0.0929109795538015,145.944,5,0,0,0,13,7,8,11,12,10
"825","ClassroomVideo",40,6,1,33.6095,0.0927646377206734,146.71,6,0,0,0,13,7,8,11,12,10
"826","ClassroomVideo",40,6,1,33.6552,0.087843036346092,155.45,7,0,0,0,13,7,8,11,12,10
"827","ClassroomVideo",40,6,2,33.17,0.0920779411456258,143.031,1,2,0,0,13,7,8,11,12,10
"828","ClassroomVideo",40,6,2,33.1703,0.0917701408921777,143.514,1,3,0,0,13,7,8,11,12,10
"829","ClassroomVideo",40,6,2,33.1703,0.0913620755436856,144.155,1,4,0,0,13,7,8,11,12,10
"830","ClassroomVideo",40,6,2,33.1696,0.0902373513128324,145.944,1,5,0,0,13,7,8,11,12,10
"831","ClassroomVideo",40,6,2,33.1873,0.0898868516120237,146.71,1,6,0,0,13,7,8,11,12,10
"832","ClassroomVideo",40,6,2,33.1796,0.0847835316822129,155.45,1,7,0,0,13,7,8,11,12,10
"833","ClassroomVideo",40,6,2,33.5469,0.0943942751229845,143.514,2,3,0,0,13,7,8,11,12,10
"834","ClassroomVideo",40,6,2,33.5469,0.0939745412923589,144.155,2,4,0,0,13,7,8,11,12,10
"835","ClassroomVideo",40,6,2,33.5464,0.0928191635147728,145.944,2,5,0,0,13,7,8,11,12,10
"836","ClassroomVideo",40,6,2,33.5614,0.0924367800422602,146.71,2,6,0,0,13,7,8,11,12,10
"837","ClassroomVideo",40,6,2,33.5584,0.0872203280797684,155.45,2,7,0,0,13,7,8,11,12,10
"838","ClassroomVideo",40,6,2,33.547,0.0939752349901148,144.155,3,4,0,0,13,7,8,11,12,10
"839","ClassroomVideo",40,6,2,33.5465,0.0928198487090939,145.944,3,5,0,0,13,7,8,11,12,10
"840","ClassroomVideo",40,6,2,33.5615,0.0924374616590553,146.71,3,6,0,0,13,7,8,11,12,10
"841","ClassroomVideo",40,6,2,33.5585,0.087220971373432,155.45,3,7,0,0,13,7,8,11,12,10
"842","ClassroomVideo",40,6,2,33.5608,0.0929178314970126,145.944,4,5,0,0,13,7,8,11,12,10
"843","ClassroomVideo",40,6,2,33.576,0.0925362960943358,146.71,4,6,0,0,13,7,8,11,12,10
"844","ClassroomVideo",40,6,2,33.5729,0.0873136056609842,155.45,4,7,0,0,13,7,8,11,12,10
"845","ClassroomVideo",40,6,2,33.575,0.0925294799263854,146.71,5,6,0,0,13,7,8,11,12,10
"846","ClassroomVideo",40,6,2,33.5713,0.0873033129623673,155.45,5,7,0,0,13,7,8,11,12,10
"847","ClassroomVideo",40,6,2,33.6056,0.0875239626889675,155.45,6,7,0,0,13,7,8,11,12,10
"848","ClassroomVideo",40,6,3,33.1703,0.0917701408921777,143.514,1,2,3,0,13,7,8,11,12,10
"849","ClassroomVideo",40,6,3,33.1703,0.0913620755436856,144.155,1,2,4,0,13,7,8,11,12,10
"850","ClassroomVideo",40,6,3,33.17,0.0902400920901168,145.944,1,2,5,0,13,7,8,11,12,10
"851","ClassroomVideo",40,6,3,33.1838,0.0898629950241974,146.71,1,2,6,0,13,7,8,11,12,10
"852","ClassroomVideo",40,6,3,33.1812,0.0847938243808298,155.45,1,2,7,0,13,7,8,11,12,10
"853","ClassroomVideo",40,6,3,33.1703,0.0913620755436856,144.155,1,3,4,0,13,7,8,11,12,10
"854","ClassroomVideo",40,6,3,33.17,0.0902400920901168,145.944,1,3,5,0,13,7,8,11,12,10
"855","ClassroomVideo",40,6,3,33.1838,0.0898629950241974,146.71,1,3,6,0,13,7,8,11,12,10
"856","ClassroomVideo",40,6,3,33.1811,0.0847931810871663,155.45,1,3,7,0,13,7,8,11,12,10
"857","ClassroomVideo",40,6,3,33.17,0.0902400920901168,145.944,1,4,5,0,13,7,8,11,12,10
"858","ClassroomVideo",40,6,3,33.1838,0.0898629950241974,146.71,1,4,6,0,13,7,8,11,12,10
"859","ClassroomVideo",40,6,3,33.1811,0.0847931810871663,155.45,1,4,7,0,13,7,8,11,12,10
"860","ClassroomVideo",40,6,3,33.1834,0.0898602685570172,146.71,1,5,6,0,13,7,8,11,12,10
"861","ClassroomVideo",40,6,3,33.1802,0.0847873914441943,155.45,1,5,7,0,13,7,8,11,12,10
"862","ClassroomVideo",40,6,3,33.184,0.0848118366034094,155.45,1,6,7,0,13,7,8,11,12,10
"863","ClassroomVideo",40,6,3,33.5469,0.0939745412923589,144.155,2,3,4,0,13,7,8,11,12,10
"864","ClassroomVideo",40,6,3,33.5463,0.0928184783204517,145.944,2,3,5,0,13,7,8,11,12,10
"865","ClassroomVideo",40,6,3,33.5614,0.0924367800422602,146.71,2,3,6,0,13,7,8,11,12,10
"866","ClassroomVideo",40,6,3,33.5584,0.0872203280797684,155.45,2,3,7,0,13,7,8,11,12,10
"867","ClassroomVideo",40,6,3,33.5463,0.0928184783204517,145.944,2,4,5,0,13,7,8,11,12,10
"868","ClassroomVideo",40,6,3,33.5614,0.0924367800422602,146.71,2,4,6,0,13,7,8,11,12,10
"869","ClassroomVideo",40,6,3,33.5584,0.0872203280797684,155.45,2,4,7,0,13,7,8,11,12,10
"870","ClassroomVideo",40,6,3,33.5614,0.0924367800422602,146.71,2,5,6,0,13,7,8,11,12,10
"871","ClassroomVideo",40,6,3,33.5583,0.0872196847861049,155.45,2,5,7,0,13,7,8,11,12,10
"872","ClassroomVideo",40,6,3,33.5581,0.0872183981987778,155.45,2,6,7,0,13,7,8,11,12,10
"873","ClassroomVideo",40,6,3,33.5465,0.0928198487090939,145.944,3,4,5,0,13,7,8,11,12,10
"874","ClassroomVideo",40,6,3,33.5615,0.0924374616590553,146.71,3,4,6,0,13,7,8,11,12,10
"875","ClassroomVideo",40,6,3,33.5585,0.087220971373432,155.45,3,4,7,0,13,7,8,11,12,10
"876","ClassroomVideo",40,6,3,33.5615,0.0924374616590553,146.71,3,5,6,0,13,7,8,11,12,10
"877","ClassroomVideo",40,6,3,33.5584,0.0872203280797684,155.45,3,5,7,0,13,7,8,11,12,10
"878","ClassroomVideo",40,6,3,33.5582,0.0872190414924413,155.45,3,6,7,0,13,7,8,11,12,10
"879","ClassroomVideo",40,6,3,33.576,0.0925362960943358,146.71,4,5,6,0,13,7,8,11,12,10
"880","ClassroomVideo",40,6,3,33.5728,0.0873129623673207,155.45,4,5,7,0,13,7,8,11,12,10
"881","ClassroomVideo",40,6,3,33.5727,0.0873123190736571,155.45,4,6,7,0,13,7,8,11,12,10
"882","ClassroomVideo",40,6,3,33.5711,0.0873020263750402,155.45,5,6,7,0,13,7,8,11,12,10
"883","ClassroomVideo",40,9,1,31.8836,0.0880945320839758,134.896,1,0,0,0,10,11,7,8,12,13
"884","ClassroomVideo",40,9,1,32.3683,0.0866874128275756,142.677,2,0,0,0,10,11,7,8,12,13
"885","ClassroomVideo",40,9,1,32.6901,0.0874473700531296,145.117,3,0,0,0,10,11,7,8,12,13
"886","ClassroomVideo",40,9,1,32.7133,0.0877893326704231,144.816,4,0,0,0,10,11,7,8,12,13
"887","ClassroomVideo",40,9,1,32.7215,0.0874510208290369,145.47,5,0,0,0,10,11,7,8,12,13
"888","ClassroomVideo",40,9,1,32.752,0.0868233099344332,146.873,6,0,0,0,10,11,7,8,12,13
"889","ClassroomVideo",40,9,1,32.8439,0.0848644827084958,151.346,7,0,0,0,10,11,7,8,12,13
"890","ClassroomVideo",40,9,2,32.1705,0.0853010646425142,142.677,1,2,0,0,10,11,7,8,12,13
"891","ClassroomVideo",40,9,2,32.356,0.085145089824073,145.117,1,3,0,0,10,11,7,8,12,13
"892","ClassroomVideo",40,9,2,32.3578,0.0853344934261407,144.816,1,4,0,0,10,11,7,8,12,13
"893","ClassroomVideo",40,9,2,32.3593,0.08496116037671,145.47,1,5,0,0,10,11,7,8,12,13
"894","ClassroomVideo",40,9,2,32.3566,0.0841311881693708,146.873,1,6,0,0,10,11,7,8,12,13
"895","ClassroomVideo",40,9,2,32.3637,0.0816916205251543,151.346,1,7,0,0,10,11,7,8,12,13
"896","ClassroomVideo",40,9,2,32.5493,0.0864771184630333,145.117,2,3,0,0,10,11,7,8,12,13
"897","ClassroomVideo",40,9,2,32.5512,0.086669981217545,144.816,2,4,0,0,10,11,7,8,12,13
"898","ClassroomVideo",40,9,2,32.5517,0.0862837698494535,145.47,2,5,0,0,10,11,7,8,12,13
"899","ClassroomVideo",40,9,2,32.5497,0.0854459294764865,146.873,2,6,0,0,10,11,7,8,12,13
