Dataset,Frame,Source view,Synthesized View,#passes,#viewperpasses,Execution time (sec),WS-PSNR,Sorted_selected_view
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"1,3,4",240.887,23.4736,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"1,3,5",239.332,23.4745,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"1,3,6",263.181,23.4725,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"1,3,7",262.26,23.4725,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"1,4,5",291.171,24.8834,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"1,4,6",315.476,24.8812,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"1,4,7",315.504,24.8812,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"1,5,6",314.866,24.8771,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"1,5,7",316.298,24.8771,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"1,6,7",339.992,24.8764,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"2,3,4",241.403,23.4355,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"2,3,5",242.162,23.4365,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"2,3,6",266.903,23.4345,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"2,3,7",270.048,23.4345,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"2,4,5",294.916,23.9006,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"2,4,6",319.138,23.8989,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"2,4,7",319.183,23.8989,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"2,5,6",319.347,23.8967,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"2,5,7",319.621,23.8967,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"2,6,7",343.67,23.8962,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"3,4,5",344.721,23.5101,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"3,4,6",367.649,23.5085,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"3,4,7",368.089,23.5085,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"3,5,6",370.009,23.5099,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"3,5,7",367.473,23.5099,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"3,6,7",394.944,23.5095,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"4,5,6",420.166,26.439,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"4,5,7",420.923,26.439,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"4,6,7",444.016,26.439,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",6,3,"5,6,7",444.759,26.433,"0,1,6,3,2,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,1,1,19.469,13.3922,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,1,2,72.273,20.8144,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,1,3,72.261,20.7512,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,1,4,84.468,22.5327,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,1,5,129.904,27.3328,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,1,6,130.669,27.3328,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,1,7,154.251,27.3288,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"1,2",88.042,20.8023,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"1,3",88.182,20.7394,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"1,4",100.168,22.5036,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"1,5",146.066,26.8957,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"1,6",146.354,26.8957,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"1,7",170.647,26.8921,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"2,3",141.187,20.7509,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"2,4",153.499,22.5204,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"2,5",198.535,26.4934,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"2,6",199.078,26.4934,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"2,7",224.002,26.4934,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"3,4",153.435,22.5203,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"3,5",199.483,26.4746,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"3,6",199.913,26.4746,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"3,7",224.585,26.4746,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"4,5",212.745,26.2748,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"4,6",211.696,26.2748,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"4,7",236.039,26.2748,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"5,6",257.801,27.3328,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"5,7",283.045,27.3328,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,2,"6,7",281.938,27.3328,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,2,3",158.082,20.739,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,2,4",169.426,22.5026,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,2,5",215.067,26.449,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,2,6",215.651,26.449,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,2,7",239.777,26.449,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,3,4",171.037,22.5026,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,3,5",215.023,26.4327,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,3,6",217.154,26.4327,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,3,7",239.656,26.4327,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,4,5",227.043,26.2072,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,4,6",228.337,26.2072,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,4,7",251.905,26.2072,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,5,6",273.639,26.8957,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,5,7",297.757,26.8957,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"1,6,7",298.744,26.8957,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"2,3,4",223.243,22.5199,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"2,3,5",269.057,26.4759,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"2,3,6",268.646,26.4759,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"2,3,7",293.012,26.4759,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"2,4,5",280.586,26.2472,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"2,4,6",279.52,26.2472,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"2,4,7",305.321,26.2472,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"2,5,6",325.627,26.4934,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"2,5,7",351.17,26.4934,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"2,6,7",350.848,26.4934,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"3,4,5",281.678,26.2448,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"3,4,6",280.221,26.2448,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"3,4,7",304.798,26.2448,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"3,5,6",326.299,26.4746,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"3,5,7",352.204,26.4746,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"3,6,7",352.169,26.4746,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"4,5,6",341.204,26.2748,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"4,5,7",363.935,26.2748,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"4,6,7",363.625,26.2748,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",7,3,"5,6,7",408.278,27.3328,"1,6,2,0,3,4,5"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,1,1,19.724,13.2512,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,1,2,71.708,19.6337,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,1,3,72.339,19.6347,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,1,4,85.341,19.7619,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,1,5,132.107,26.4295,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,1,6,155.783,26.444,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,1,7,155.711,26.444,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"1,2",87.877,19.5286,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"1,3",87.98,19.5295,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"1,4",101.332,19.6498,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"1,5",148.386,25.933,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"1,6",171.383,25.9459,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"1,7",172.137,25.9459,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"2,3",140.899,19.6324,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"2,4",153.645,19.7359,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"2,5",200.463,26.2907,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"2,6",224.534,26.3128,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"2,7",225.163,26.3128,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"3,4",154.479,19.7382,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"3,5",201.564,26.3008,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"3,6",224.606,26.3229,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"3,7",224.443,26.3229,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"4,5",213.784,26.3871,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"4,6",237.863,26.4097,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"4,7",237.538,26.4097,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"5,6",285.212,26.4523,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"5,7",285.853,26.4523,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,2,"6,7",308.039,26.444,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,2,3",156.815,19.5273,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,2,4",170.121,19.6257,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,2,5",216.613,25.8139,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,2,6",240.198,25.8337,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,2,7",240.543,25.8337,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,3,4",170.04,19.6279,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,3,5",216.566,25.823,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,3,6",240.964,25.8428,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,3,7",240.08,25.8428,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,4,5",230.798,25.8951,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,4,6",254.122,25.9153,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,4,7",253.676,25.9153,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,5,6",302.048,25.9533,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,5,7",300.73,25.9533,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"1,6,7",324.472,25.9459,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"2,3,4",222.881,19.7359,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"2,3,5",269.296,26.2904,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"2,3,6",293.681,26.3125,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"2,3,7",293.649,26.3125,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"2,4,5",282.319,26.2688,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"2,4,6",306.494,26.2908,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"2,4,7",306.407,26.2908,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"2,5,6",354.736,26.3128,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"2,5,7",354.674,26.3128,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"2,6,7",377.919,26.3128,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"3,4,5",282.351,26.2791,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"3,4,6",305.913,26.3012,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"3,4,7",306.18,26.3012,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"3,5,6",353.929,26.3229,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"3,5,7",353.279,26.3229,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"3,6,7",378.107,26.3229,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"4,5,6",366.894,26.4097,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"4,5,7",367.212,26.4097,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"4,6,7",391.578,26.4097,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",8,3,"5,6,7",438.703,26.4523,"1,3,2,0,6,5,4"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,1,1,69.014,22.7551,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,1,2,69.633,22.8754,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,1,3,100.67,26.6858,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,1,4,104.682,27.1658,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,1,5,104.367,27.1658,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,1,6,116.862,27.2119,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,1,7,159.463,29.4418,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"1,2",136.514,22.8719,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"1,3",167.683,26.5722,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"1,4",169.677,26.9383,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"1,5",171.036,26.9383,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"1,6",183.348,26.9734,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"1,7",225.603,29.0698,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"2,3",167.269,26.5806,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"2,4",171.275,26.9486,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"2,5",170.631,26.9486,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"2,6",183.769,26.9837,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"2,7",226.651,29.0865,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"3,4",202.861,27.0632,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"3,5",202.525,27.0632,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"3,6",215.582,27.0993,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"3,7",257.285,29.291,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"4,5",205.793,27.1658,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"4,6",219.264,27.2031,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"4,7",261.411,29.4719,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"5,6",219.722,27.2031,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"5,7",260.546,29.4719,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,2,"6,7",274.116,29.4867,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,2,3",233.728,26.5722,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,2,4",237.2,26.9396,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,2,5",236.966,26.9396,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,2,6",249.787,26.9746,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,2,7",291.999,29.0719,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,3,4",268.191,26.9396,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,3,5",268.576,26.9396,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,3,6",281.099,26.9746,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,3,7",323.011,29.0865,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,4,5",273.192,26.9383,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,4,6",285.364,26.9733,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,4,7",327.77,29.0917,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,5,6",285.263,26.9733,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,5,7",326.712,29.0917,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"1,6,7",340.112,29.0918,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"2,3,4",268.435,26.9486,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"2,3,5",268.994,26.9486,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"2,3,6",282.226,26.9837,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"2,3,7",323.999,29.1012,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"2,4,5",273.187,26.9486,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"2,4,6",285.203,26.9836,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"2,4,7",327.781,29.1086,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"2,5,6",286.106,26.9836,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"2,5,7",328.658,29.1086,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"2,6,7",340.728,29.1086,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"3,4,5",304.523,27.0632,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"3,4,6",316.918,27.0992,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"3,4,7",359.043,29.2988,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"3,5,6",316.917,27.0992,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"3,5,7",359.295,29.2988,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"3,6,7",373.051,29.2988,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"4,5,6",320.993,27.2031,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"4,5,7",362.862,29.4719,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"4,6,7",375.547,29.4719,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",9,3,"5,6,7",375.677,29.4719,"3,2,5,1,4,0,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",10,1,1,49.637,16.7846,"5,3,0,4,2,1,6"
TechnicolorMuseum,50,"0,1,4,11,12,13,17",10,1,2,103.014,28.2608,"5,3,0,4,2,1,6"
