Dataset,Frame,Source view,Synthesized View,#passes,#viewperpasses,Execution time (sec),WS-PSNR,Sorted_selected_view
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"1,5",771.407,31.9229,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"1,6",786.864,32.0935,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"1,7",835.422,32.3996,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"2,3",767.697,32.0275,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"2,4",769.867,32.048,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"2,5",774.098,32.0474,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"2,6",788.98,32.2139,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"2,7",840.309,32.5296,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"3,4",971.938,32.3564,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"3,5",975.409,32.3577,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"3,6",990.328,32.5345,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"3,7",1038.823,32.5821,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"4,5",976.87,32.3523,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"4,6",991.816,32.5292,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"4,7",1038.961,32.5762,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"5,6",996.971,32.5055,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"5,7",1042.364,32.5523,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"6,7",1059.028,32.5694,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,2,3",1047.817,31.9036,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,2,4",1047.144,31.9237,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,2,5",1050.179,31.9229,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,2,6",1066.03,32.0879,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,2,7",1122.195,32.3944,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,3,4",1249.402,31.9244,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,3,5",1254.532,31.9252,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,3,6",1267.175,32.0875,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,3,7",1317.623,32.1306,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,4,5",1253.215,31.9252,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,4,6",1283.378,32.0881,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,4,7",1320.347,32.1307,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,5,6",1293.137,32.0848,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,5,7",1320.455,32.1272,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"1,6,7",1339.472,32.1347,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"2,3,4",1248.537,32.0472,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"2,3,5",1253.54,32.0488,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"2,3,6",1270.456,32.2125,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"2,3,7",1319.069,32.2567,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"2,4,5",1256.031,32.0496,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"2,4,6",1272.345,32.2139,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"2,4,7",1321.736,32.2577,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"2,5,6",1274.151,32.2104,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"2,5,7",1323.088,32.2541,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"2,6,7",1339.456,32.2562,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"3,4,5",1460.067,32.3577,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"3,4,6",1474.175,32.5351,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"3,4,7",1521.291,32.5822,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"3,5,6",1479.184,32.5336,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"3,5,7",1525.991,32.5807,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"3,6,7",1541.29,32.5801,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"4,5,6",1477.952,32.5278,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"4,5,7",1527.829,32.5748,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"4,6,7",1539.812,32.5748,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,3,"5,6,7",1542.869,32.5509,"6,5,1,2,0,3,4"
