"","Dataset","Frame","Synthesized.View","X.passes","WS.PSNR","CEL","theo_time","p1","p2","p3","V1","V2","V3","V4","V5","V6","V7"
"612","TechnicolorMuseum",50,15,3,27.8408,0.093069189407338,84.247,2,3,5,17,1,0,12,4,11,13
"613","TechnicolorMuseum",50,15,3,28.5476,0.0668036982907519,127.951,2,3,6,17,1,0,12,4,11,13
"614","TechnicolorMuseum",50,15,3,28.7039,0.0551392751483976,157.853,2,3,7,17,1,0,12,4,11,13
"615","TechnicolorMuseum",50,15,3,27.8408,0.093069189407338,84.247,2,4,5,17,1,0,12,4,11,13
"616","TechnicolorMuseum",50,15,3,28.5476,0.0668036982907519,127.951,2,4,6,17,1,0,12,4,11,13
"617","TechnicolorMuseum",50,15,3,28.7039,0.0551392751483976,157.853,2,4,7,17,1,0,12,4,11,13
"618","TechnicolorMuseum",50,15,3,28.5473,0.0668013536431915,127.951,2,5,6,17,1,0,12,4,11,13
"619","TechnicolorMuseum",50,15,3,28.7035,0.0551367411452427,157.853,2,5,7,17,1,0,12,4,11,13
"620","TechnicolorMuseum",50,15,3,29.1093,0.0577074873458217,157.853,2,6,7,17,1,0,12,4,11,13
"621","TechnicolorMuseum",50,15,3,27.856,0.0932496112621221,84.247,3,4,5,17,1,0,12,4,11,13
"622","TechnicolorMuseum",50,15,3,28.5613,0.0669107705293433,127.951,3,4,6,17,1,0,12,4,11,13
"623","TechnicolorMuseum",50,15,3,28.718,0.0552285987596055,157.853,3,4,7,17,1,0,12,4,11,13
"624","TechnicolorMuseum",50,15,3,28.5609,0.0669076443325961,127.951,3,5,6,17,1,0,12,4,11,13
"625","TechnicolorMuseum",50,15,3,28.7176,0.0552260647564506,157.853,3,5,7,17,1,0,12,4,11,13
"626","TechnicolorMuseum",50,15,3,28.718,0.0552285987596055,157.853,3,6,7,17,1,0,12,4,11,13
"627","TechnicolorMuseum",50,15,3,28.5609,0.0669076443325961,127.951,4,5,6,17,1,0,12,4,11,13
"628","TechnicolorMuseum",50,15,3,28.7176,0.0552260647564506,157.853,4,5,7,17,1,0,12,4,11,13
"629","TechnicolorMuseum",50,15,3,28.718,0.0552285987596055,157.853,4,6,7,17,1,0,12,4,11,13
"630","TechnicolorMuseum",50,15,3,28.7137,0.055201358225691,157.853,5,6,7,17,1,0,12,4,11,13
"631","TechnicolorMuseum",50,16,1,21.9454,0.028554653671711,68.129,1,0,0,17,12,0,13,1,4,11
"632","TechnicolorMuseum",50,16,1,21.9454,0.0285040293040293,68.25,2,0,0,17,12,0,13,1,4,11
"633","TechnicolorMuseum",50,16,1,22.9244,0.0364815808186025,80.161,3,0,0,17,12,0,13,1,4,11
"634","TechnicolorMuseum",50,16,1,29.8999,0.0878468432494787,112.695,4,0,0,17,12,0,13,1,4,11
"635","TechnicolorMuseum",50,16,1,29.8999,0.0800043639184755,123.742,5,0,0,17,12,0,13,1,4,11
"636","TechnicolorMuseum",50,16,1,29.8999,0.0807680383774435,122.572,6,0,0,17,12,0,13,1,4,11
"637","TechnicolorMuseum",50,16,1,29.9175,0.0611048471069543,162.303,7,0,0,17,12,0,13,1,4,11
"638","TechnicolorMuseum",50,16,2,21.9454,0.0285040293040293,68.25,1,2,0,17,12,0,13,1,4,11
"639","TechnicolorMuseum",50,16,2,22.9232,0.0364666109454723,80.161,1,3,0,17,12,0,13,1,4,11
"640","TechnicolorMuseum",50,16,2,29.8523,0.087424464261946,112.695,1,4,0,17,12,0,13,1,4,11
"641","TechnicolorMuseum",50,16,2,29.8523,0.0796196925861874,123.742,1,5,0,17,12,0,13,1,4,11
"642","TechnicolorMuseum",50,16,2,29.8523,0.0803796951995562,122.572,1,6,0,17,12,0,13,1,4,11
"643","TechnicolorMuseum",50,16,2,29.8699,0.0608115684861032,162.303,1,7,0,17,12,0,13,1,4,11
"644","TechnicolorMuseum",50,16,2,22.9232,0.0364666109454723,80.161,2,3,0,17,12,0,13,1,4,11
"645","TechnicolorMuseum",50,16,2,29.8523,0.087424464261946,112.695,2,4,0,17,12,0,13,1,4,11
"646","TechnicolorMuseum",50,16,2,29.8523,0.0796196925861874,123.742,2,5,0,17,12,0,13,1,4,11
"647","TechnicolorMuseum",50,16,2,29.8523,0.0803796951995562,122.572,2,6,0,17,12,0,13,1,4,11
"648","TechnicolorMuseum",50,16,2,29.8699,0.0608115684861032,162.303,2,7,0,17,12,0,13,1,4,11
"649","TechnicolorMuseum",50,16,2,29.8717,0.08759661031989,112.695,3,4,0,17,12,0,13,1,4,11
"650","TechnicolorMuseum",50,16,2,29.8717,0.0797764703980863,123.742,3,5,0,17,12,0,13,1,4,11
"651","TechnicolorMuseum",50,16,2,29.8717,0.0805379695199556,122.572,3,6,0,17,12,0,13,1,4,11
"652","TechnicolorMuseum",50,16,2,29.8894,0.0609317141396031,162.303,3,7,0,17,12,0,13,1,4,11
"653","TechnicolorMuseum",50,16,2,29.8999,0.0800043639184755,123.742,4,5,0,17,12,0,13,1,4,11
"654","TechnicolorMuseum",50,16,2,29.8999,0.0807680383774435,122.572,4,6,0,17,12,0,13,1,4,11
"655","TechnicolorMuseum",50,16,2,29.9042,0.0610229016099518,162.303,4,7,0,17,12,0,13,1,4,11
"656","TechnicolorMuseum",50,16,2,29.8999,0.0807680383774435,122.572,5,6,0,17,12,0,13,1,4,11
"657","TechnicolorMuseum",50,16,2,29.9042,0.0610229016099518,162.303,5,7,0,17,12,0,13,1,4,11
"658","TechnicolorMuseum",50,16,2,29.9042,0.0610229016099518,162.303,6,7,0,17,12,0,13,1,4,11
"659","TechnicolorMuseum",50,16,3,22.9232,0.0364666109454723,80.161,1,2,3,17,12,0,13,1,4,11
"660","TechnicolorMuseum",50,16,3,29.8523,0.087424464261946,112.695,1,2,4,17,12,0,13,1,4,11
"661","TechnicolorMuseum",50,16,3,29.8523,0.0796196925861874,123.742,1,2,5,17,12,0,13,1,4,11
"662","TechnicolorMuseum",50,16,3,29.8523,0.0803796951995562,122.572,1,2,6,17,12,0,13,1,4,11
"663","TechnicolorMuseum",50,16,3,29.8699,0.0608115684861032,162.303,1,2,7,17,12,0,13,1,4,11
"664","TechnicolorMuseum",50,16,3,29.8657,0.0875433692710413,112.695,1,3,4,17,12,0,13,1,4,11
"665","TechnicolorMuseum",50,16,3,29.8657,0.0797279824150248,123.742,1,3,5,17,12,0,13,1,4,11
"666","TechnicolorMuseum",50,16,3,29.8657,0.0804890186992135,122.572,1,3,6,17,12,0,13,1,4,11
"667","TechnicolorMuseum",50,16,3,29.8833,0.0608941301146621,162.303,1,3,7,17,12,0,13,1,4,11
"668","TechnicolorMuseum",50,16,3,29.8523,0.0796196925861874,123.742,1,4,5,17,12,0,13,1,4,11
"669","TechnicolorMuseum",50,16,3,29.8523,0.0803796951995562,122.572,1,4,6,17,12,0,13,1,4,11
"670","TechnicolorMuseum",50,16,3,29.8566,0.0607296229891006,162.303,1,4,7,17,12,0,13,1,4,11
"671","TechnicolorMuseum",50,16,3,29.8523,0.0803796951995562,122.572,1,5,6,17,12,0,13,1,4,11
"672","TechnicolorMuseum",50,16,3,29.8566,0.0607296229891006,162.303,1,5,7,17,12,0,13,1,4,11
"673","TechnicolorMuseum",50,16,3,29.8566,0.0607296229891006,162.303,1,6,7,17,12,0,13,1,4,11
"674","TechnicolorMuseum",50,16,3,29.8657,0.0875433692710413,112.695,2,3,4,17,12,0,13,1,4,11
"675","TechnicolorMuseum",50,16,3,29.8657,0.0797279824150248,123.742,2,3,5,17,12,0,13,1,4,11
"676","TechnicolorMuseum",50,16,3,29.8657,0.0804890186992135,122.572,2,3,6,17,12,0,13,1,4,11
"677","TechnicolorMuseum",50,16,3,29.8833,0.0608941301146621,162.303,2,3,7,17,12,0,13,1,4,11
"678","TechnicolorMuseum",50,16,3,29.8523,0.0796196925861874,123.742,2,4,5,17,12,0,13,1,4,11
"679","TechnicolorMuseum",50,16,3,29.8523,0.0803796951995562,122.572,2,4,6,17,12,0,13,1,4,11
"680","TechnicolorMuseum",50,16,3,29.8566,0.0607296229891006,162.303,2,4,7,17,12,0,13,1,4,11
"681","TechnicolorMuseum",50,16,3,29.8523,0.0803796951995562,122.572,2,5,6,17,12,0,13,1,4,11
"682","TechnicolorMuseum",50,16,3,29.8566,0.0607296229891006,162.303,2,5,7,17,12,0,13,1,4,11
"683","TechnicolorMuseum",50,16,3,29.8566,0.0607296229891006,162.303,2,6,7,17,12,0,13,1,4,11
"684","TechnicolorMuseum",50,16,3,29.8717,0.0797764703980863,123.742,3,4,5,17,12,0,13,1,4,11
"685","TechnicolorMuseum",50,16,3,29.8717,0.0805379695199556,122.572,3,4,6,17,12,0,13,1,4,11
"686","TechnicolorMuseum",50,16,3,29.876,0.0608491525110442,162.303,3,4,7,17,12,0,13,1,4,11
"687","TechnicolorMuseum",50,16,3,29.8717,0.0805379695199556,122.572,3,5,6,17,12,0,13,1,4,11
"688","TechnicolorMuseum",50,16,3,29.876,0.0608491525110442,162.303,3,5,7,17,12,0,13,1,4,11
"689","TechnicolorMuseum",50,16,3,29.876,0.0608491525110442,162.303,3,6,7,17,12,0,13,1,4,11
"690","TechnicolorMuseum",50,16,3,29.8999,0.0807680383774435,122.572,4,5,6,17,12,0,13,1,4,11
"691","TechnicolorMuseum",50,16,3,29.9042,0.0610229016099518,162.303,4,5,7,17,12,0,13,1,4,11
"692","TechnicolorMuseum",50,16,3,29.9042,0.0610229016099518,162.303,4,6,7,17,12,0,13,1,4,11
"693","TechnicolorMuseum",50,16,3,29.9042,0.0610229016099518,162.303,5,6,7,17,12,0,13,1,4,11
"694","TechnicolorMuseum",50,18,1,14.8164,-0.308144097015813,16.822,1,0,0,4,17,1,12,13,11,0
"695","TechnicolorMuseum",50,18,1,22.4403,0.0357348914173586,68.289,2,0,0,4,17,1,12,13,11,0
"696","TechnicolorMuseum",50,18,1,22.7187,0.038541799571868,70.539,3,0,0,4,17,1,12,13,11,0
"697","TechnicolorMuseum",50,18,1,22.7187,0.0386195434464537,70.397,4,0,0,4,17,1,12,13,11,0
"698","TechnicolorMuseum",50,18,1,23.6239,0.0364974016033517,99.292,5,0,0,4,17,1,12,13,11,0
"699","TechnicolorMuseum",50,18,1,30.1185,0.0695109468492172,145.567,6,0,0,4,17,1,12,13,11,0
"700","TechnicolorMuseum",50,18,1,30.1296,0.06571901255393,154.135,7,0,0,4,17,1,12,13,11,0
"701","TechnicolorMuseum",50,18,2,22.4307,0.035594312407562,68.289,1,2,0,4,17,1,12,13,11,0
"702","TechnicolorMuseum",50,18,2,22.7072,0.0383787691915111,70.539,1,3,0,4,17,1,12,13,11,0
"703","TechnicolorMuseum",50,18,2,22.7072,0.0384561842123954,70.397,1,4,0,4,17,1,12,13,11,0
"704","TechnicolorMuseum",50,18,2,23.6097,0.0363543890746485,99.292,1,5,0,4,17,1,12,13,11,0
"705","TechnicolorMuseum",50,18,2,30.0551,0.0690754085747456,145.567,1,6,0,4,17,1,12,13,11,0
"706","TechnicolorMuseum",50,18,2,30.0661,0.0653070360398352,154.135,1,7,0,4,17,1,12,13,11,0
"707","TechnicolorMuseum",50,18,2,22.7109,0.0384312224443216,70.539,2,3,0,4,17,1,12,13,11,0
"708","TechnicolorMuseum",50,18,2,22.7109,0.0385087432703098,70.397,2,4,0,4,17,1,12,13,11,0
"709","TechnicolorMuseum",50,18,2,23.6178,0.0364359666438384,99.292,2,5,0,4,17,1,12,13,11,0
"710","TechnicolorMuseum",50,18,2,29.8812,0.0678807696799412,145.567,2,6,0,4,17,1,12,13,11,0
"711","TechnicolorMuseum",50,18,2,29.8917,0.0641755603853765,154.135,2,7,0,4,17,1,12,13,11,0
"712","TechnicolorMuseum",50,18,2,22.7187,0.0386195434464537,70.397,3,4,0,4,17,1,12,13,11,0
"713","TechnicolorMuseum",50,18,2,23.6274,0.0365326511702856,99.292,3,5,0,4,17,1,12,13,11,0
"714","TechnicolorMuseum",50,18,2,29.6263,0.0661296859865217,145.567,3,6,0,4,17,1,12,13,11,0
"715","TechnicolorMuseum",50,18,2,29.6365,0.0625198689460538,154.135,3,7,0,4,17,1,12,13,11,0
"716","TechnicolorMuseum",50,18,2,23.6274,0.0365326511702856,99.292,4,5,0,4,17,1,12,13,11,0
"717","TechnicolorMuseum",50,18,2,29.6263,0.0661296859865217,145.567,4,6,0,4,17,1,12,13,11,0
"718","TechnicolorMuseum",50,18,2,29.6365,0.0625198689460538,154.135,4,7,0,4,17,1,12,13,11,0
"719","TechnicolorMuseum",50,18,2,29.6176,0.0660699196933371,145.567,5,6,0,4,17,1,12,13,11,0
"720","TechnicolorMuseum",50,18,2,29.6278,0.0624634249197132,154.135,5,7,0,4,17,1,12,13,11,0
"721","TechnicolorMuseum",50,18,2,30.1278,0.0657073344795147,154.135,6,7,0,4,17,1,12,13,11,0
"722","TechnicolorMuseum",50,18,3,22.7008,0.0382880392407037,70.539,1,2,3,4,17,1,12,13,11,0
"723","TechnicolorMuseum",50,18,3,22.7008,0.0383652712473543,70.397,1,2,4,4,17,1,12,13,11,0
"724","TechnicolorMuseum",50,18,3,23.6054,0.036311082463844,99.292,1,2,5,4,17,1,12,13,11,0
"725","TechnicolorMuseum",50,18,3,29.829,0.0675221719208337,145.567,1,2,6,4,17,1,12,13,11,0
"726","TechnicolorMuseum",50,18,3,29.8395,0.0638368962273332,154.135,1,2,7,4,17,1,12,13,11,0
"727","TechnicolorMuseum",50,18,3,22.7072,0.0384561842123954,70.397,1,3,4,4,17,1,12,13,11,0
"728","TechnicolorMuseum",50,18,3,23.6133,0.0363906457720662,99.292,1,3,5,4,17,1,12,13,11,0
"729","TechnicolorMuseum",50,18,3,29.5701,0.065743609471927,145.567,1,3,6,4,17,1,12,13,11,0
"730","TechnicolorMuseum",50,18,3,29.5802,0.0621546047296202,154.135,1,3,7,4,17,1,12,13,11,0
"731","TechnicolorMuseum",50,18,3,23.6133,0.0363906457720662,99.292,1,4,5,4,17,1,12,13,11,0
"732","TechnicolorMuseum",50,18,3,29.5701,0.065743609471927,145.567,1,4,6,4,17,1,12,13,11,0
"733","TechnicolorMuseum",50,18,3,29.5802,0.0621546047296202,154.135,1,4,7,4,17,1,12,13,11,0
"734","TechnicolorMuseum",50,18,3,29.5616,0.0656852171165168,145.567,1,5,6,4,17,1,12,13,11,0
"735","TechnicolorMuseum",50,18,3,29.5716,0.0620988094851916,154.135,1,5,7,4,17,1,12,13,11,0
"736","TechnicolorMuseum",50,18,3,30.0644,0.0652960067473319,154.135,1,6,7,4,17,1,12,13,11,0
"737","TechnicolorMuseum",50,18,3,22.7109,0.0385087432703098,70.397,2,3,4,4,17,1,12,13,11,0
"738","TechnicolorMuseum",50,18,3,23.6178,0.0364359666438384,99.292,2,3,5,4,17,1,12,13,11,0
"739","TechnicolorMuseum",50,18,3,29.5879,0.0658658899338449,145.567,2,3,6,4,17,1,12,13,11,0
"740","TechnicolorMuseum",50,18,3,29.598,0.0622700879099491,154.135,2,3,7,4,17,1,12,13,11,0
"741","TechnicolorMuseum",50,18,3,23.6178,0.0364359666438384,99.292,2,4,5,4,17,1,12,13,11,0
"742","TechnicolorMuseum",50,18,3,29.5879,0.0658658899338449,145.567,2,4,6,4,17,1,12,13,11,0
"743","TechnicolorMuseum",50,18,3,29.598,0.0622700879099491,154.135,2,4,7,4,17,1,12,13,11,0
"744","TechnicolorMuseum",50,18,3,29.5934,0.0659036732226397,145.567,2,5,6,4,17,1,12,13,11,0
"745","TechnicolorMuseum",50,18,3,29.6036,0.0623064196970189,154.135,2,5,7,4,17,1,12,13,11,0
"746","TechnicolorMuseum",50,18,3,29.89,0.0641645310928731,154.135,2,6,7,4,17,1,12,13,11,0
"747","TechnicolorMuseum",50,18,3,23.6274,0.0365326511702856,99.292,3,4,5,4,17,1,12,13,11,0
"748","TechnicolorMuseum",50,18,3,29.6263,0.0661296859865217,145.567,3,4,6,4,17,1,12,13,11,0
"749","TechnicolorMuseum",50,18,3,29.6365,0.0625198689460538,154.135,3,4,7,4,17,1,12,13,11,0
"750","TechnicolorMuseum",50,18,3,29.6319,0.0661681562442037,145.567,3,5,6,4,17,1,12,13,11,0
"751","TechnicolorMuseum",50,18,3,29.6421,0.0625562007331236,154.135,3,5,7,4,17,1,12,13,11,0
"752","TechnicolorMuseum",50,18,3,29.6348,0.0625088396535504,154.135,3,6,7,4,17,1,12,13,11,0
"753","TechnicolorMuseum",50,18,3,29.6319,0.0661681562442037,145.567,4,5,6,4,17,1,12,13,11,0
"754","TechnicolorMuseum",50,18,3,29.6421,0.0625562007331236,154.135,4,5,7,4,17,1,12,13,11,0
"755","TechnicolorMuseum",50,18,3,29.6348,0.0625088396535504,154.135,4,6,7,4,17,1,12,13,11,0
"756","TechnicolorMuseum",50,18,3,29.6261,0.0624523956272099,154.135,5,6,7,4,17,1,12,13,11,0
"757","TechnicolorMuseum",50,19,1,4.6217,-0.970913567775743,15.839,1,0,0,12,13,0,17,11,4,1
"758","TechnicolorMuseum",50,19,1,16.3678,-0.0707796636592163,51.317,2,0,0,12,13,0,17,11,4,1
"759","TechnicolorMuseum",50,19,1,19.4682,-0.00845845527420792,62.872,3,0,0,12,13,0,17,11,4,1
"760","TechnicolorMuseum",50,19,1,23.835,0.034740465621886,110.39,4,0,0,12,13,0,17,11,4,1
"761","TechnicolorMuseum",50,19,1,28.6711,0.0572724090329654,151.401,5,0,0,12,13,0,17,11,4,1
"762","TechnicolorMuseum",50,19,1,28.6711,0.0568350746562144,152.566,6,0,0,12,13,0,17,11,4,1
"763","TechnicolorMuseum",50,19,1,28.6711,0.0561185394203761,154.514,7,0,0,12,13,0,17,11,4,1
"764","TechnicolorMuseum",50,19,2,16.3678,-0.0707796636592163,51.317,1,2,0,12,13,0,17,11,4,1
"765","TechnicolorMuseum",50,19,2,19.4682,-0.00845845527420792,62.872,1,3,0,12,13,0,17,11,4,1
"766","TechnicolorMuseum",50,19,2,23.835,0.034740465621886,110.39,1,4,0,12,13,0,17,11,4,1
"767","TechnicolorMuseum",50,19,2,28.6711,0.0572724090329654,151.401,1,5,0,12,13,0,17,11,4,1
"768","TechnicolorMuseum",50,19,2,28.6711,0.0568350746562144,152.566,1,6,0,12,13,0,17,11,4,1
"769","TechnicolorMuseum",50,19,2,28.6711,0.0561185394203761,154.514,1,7,0,12,13,0,17,11,4,1
"770","TechnicolorMuseum",50,19,2,19.4665,-0.008485494337702,62.872,2,3,0,12,13,0,17,11,4,1
"771","TechnicolorMuseum",50,19,2,23.8244,0.0346444424313797,110.39,2,4,0,12,13,0,17,11,4,1
"772","TechnicolorMuseum",50,19,2,28.559,0.0565319912021717,151.401,2,5,0,12,13,0,17,11,4,1
"773","TechnicolorMuseum",50,19,2,28.559,0.0561003106852117,152.566,2,6,0,12,13,0,17,11,4,1
"774","TechnicolorMuseum",50,19,2,28.559,0.0553930388184889,154.514,2,7,0,12,13,0,17,11,4,1
"775","TechnicolorMuseum",50,19,2,23.8226,0.0346281366065767,110.39,3,4,0,12,13,0,17,11,4,1
"776","TechnicolorMuseum",50,19,2,28.4416,0.055756566997576,151.401,3,5,0,12,13,0,17,11,4,1
"777","TechnicolorMuseum",50,19,2,28.4416,0.0553308076504595,152.566,3,6,0,12,13,0,17,11,4,1
"778","TechnicolorMuseum",50,19,2,28.4416,0.0546332371176722,154.514,3,7,0,12,13,0,17,11,4,1
"779","TechnicolorMuseum",50,19,2,28.4778,0.05599566713562,151.401,4,5,0,12,13,0,17,11,4,1
"780","TechnicolorMuseum",50,19,2,28.4778,0.0555680820104086,152.566,4,6,0,12,13,0,17,11,4,1
"781","TechnicolorMuseum",50,19,2,28.4778,0.0548675200952664,154.514,4,7,0,12,13,0,17,11,4,1
"782","TechnicolorMuseum",50,19,2,28.6711,0.0568350746562144,152.566,5,6,0,12,13,0,17,11,4,1
"783","TechnicolorMuseum",50,19,2,28.6711,0.0561185394203761,154.514,5,7,0,12,13,0,17,11,4,1
"784","TechnicolorMuseum",50,19,2,28.6711,0.0561185394203761,154.514,6,7,0,12,13,0,17,11,4,1
"785","TechnicolorMuseum",50,19,3,19.4665,-0.008485494337702,62.872,1,2,3,12,13,0,17,11,4,1
"786","TechnicolorMuseum",50,19,3,23.8244,0.0346444424313797,110.39,1,2,4,12,13,0,17,11,4,1
"787","TechnicolorMuseum",50,19,3,28.559,0.0565319912021717,151.401,1,2,5,12,13,0,17,11,4,1
"788","TechnicolorMuseum",50,19,3,28.559,0.0561003106852117,152.566,1,2,6,12,13,0,17,11,4,1
"789","TechnicolorMuseum",50,19,3,28.559,0.0553930388184889,154.514,1,2,7,12,13,0,17,11,4,1
"790","TechnicolorMuseum",50,19,3,23.8226,0.0346281366065767,110.39,1,3,4,12,13,0,17,11,4,1
"791","TechnicolorMuseum",50,19,3,28.4416,0.055756566997576,151.401,1,3,5,12,13,0,17,11,4,1
"792","TechnicolorMuseum",50,19,3,28.4416,0.0553308076504595,152.566,1,3,6,12,13,0,17,11,4,1
"793","TechnicolorMuseum",50,19,3,28.4416,0.0546332371176722,154.514,1,3,7,12,13,0,17,11,4,1
"794","TechnicolorMuseum",50,19,3,28.4778,0.05599566713562,151.401,1,4,5,12,13,0,17,11,4,1
"795","TechnicolorMuseum",50,19,3,28.4778,0.0555680820104086,152.566,1,4,6,12,13,0,17,11,4,1
"796","TechnicolorMuseum",50,19,3,28.4778,0.0548675200952664,154.514,1,4,7,12,13,0,17,11,4,1
"797","TechnicolorMuseum",50,19,3,28.6711,0.0568350746562144,152.566,1,5,6,12,13,0,17,11,4,1
"798","TechnicolorMuseum",50,19,3,28.6711,0.0561185394203761,154.514,1,5,7,12,13,0,17,11,4,1
"799","TechnicolorMuseum",50,19,3,28.6711,0.0561185394203761,154.514,1,6,7,12,13,0,17,11,4,1
"800","TechnicolorMuseum",50,19,3,23.8181,0.0345873720445693,110.39,2,3,4,12,13,0,17,11,4,1
"801","TechnicolorMuseum",50,19,3,28.4281,0.0556673998190237,151.401,2,3,5,12,13,0,17,11,4,1
"802","TechnicolorMuseum",50,19,3,28.4281,0.0552423213560033,152.566,2,3,6,12,13,0,17,11,4,1
"803","TechnicolorMuseum",50,19,3,28.4281,0.0545458663939837,154.514,2,3,7,12,13,0,17,11,4,1
"804","TechnicolorMuseum",50,19,3,28.4463,0.0557876103856646,151.401,2,4,5,12,13,0,17,11,4,1
"805","TechnicolorMuseum",50,19,3,28.4463,0.0553616139900109,152.566,2,4,6,12,13,0,17,11,4,1
"806","TechnicolorMuseum",50,19,3,28.4463,0.0546636550733267,154.514,2,4,7,12,13,0,17,11,4,1
"807","TechnicolorMuseum",50,19,3,28.559,0.0561003106852117,152.566,2,5,6,12,13,0,17,11,4,1
"808","TechnicolorMuseum",50,19,3,28.559,0.0553930388184889,154.514,2,5,7,12,13,0,17,11,4,1
"809","TechnicolorMuseum",50,19,3,28.559,0.0553930388184889,154.514,2,6,7,12,13,0,17,11,4,1
"810","TechnicolorMuseum",50,19,3,28.4416,0.055756566997576,151.401,3,4,5,12,13,0,17,11,4,1
"811","TechnicolorMuseum",50,19,3,28.4416,0.0553308076504595,152.566,3,4,6,12,13,0,17,11,4,1
"812","TechnicolorMuseum",50,19,3,28.4416,0.0546332371176722,154.514,3,4,7,12,13,0,17,11,4,1
"813","TechnicolorMuseum",50,19,3,28.4416,0.0553308076504595,152.566,3,5,6,12,13,0,17,11,4,1
"814","TechnicolorMuseum",50,19,3,28.4416,0.0546332371176722,154.514,3,5,7,12,13,0,17,11,4,1
"815","TechnicolorMuseum",50,19,3,28.4416,0.0546332371176722,154.514,3,6,7,12,13,0,17,11,4,1
"816","TechnicolorMuseum",50,19,3,28.4778,0.0555680820104086,152.566,4,5,6,12,13,0,17,11,4,1
"817","TechnicolorMuseum",50,19,3,28.4778,0.0548675200952664,154.514,4,5,7,12,13,0,17,11,4,1
"818","TechnicolorMuseum",50,19,3,28.4778,0.0548675200952664,154.514,4,6,7,12,13,0,17,11,4,1
"819","TechnicolorMuseum",50,19,3,28.6711,0.0561185394203761,154.514,5,6,7,12,13,0,17,11,4,1
"820","TechnicolorMuseum",50,20,1,16.4904,-0.123442720973585,28.431,1,0,0,0,12,17,13,11,1,4
"821","TechnicolorMuseum",50,20,1,16.4904,-0.123251975417032,28.475,2,0,0,0,12,17,13,11,1,4
"822","TechnicolorMuseum",50,20,1,19.1781,-0.0107058654960858,76.771,3,0,0,0,12,17,13,11,1,4
"823","TechnicolorMuseum",50,20,1,23.7254,0.0339206206124177,109.827,4,0,0,0,12,17,13,11,1,4
"824","TechnicolorMuseum",50,20,1,28.2536,0.0538198701061582,153.356,5,0,0,0,12,17,13,11,1,4
"825","TechnicolorMuseum",50,20,1,28.2536,0.0527754154650843,156.391,6,0,0,0,12,17,13,11,1,4
"826","TechnicolorMuseum",50,20,1,28.2536,0.0530921535076998,155.458,7,0,0,0,12,17,13,11,1,4
"827","TechnicolorMuseum",50,20,2,16.4904,-0.123251975417032,28.475,1,2,0,0,12,17,13,11,1,4
"828","TechnicolorMuseum",50,20,2,19.1754,-0.0107410350262469,76.771,1,3,0,0,12,17,13,11,1,4
"829","TechnicolorMuseum",50,20,2,23.6985,0.0336756899487376,109.827,1,4,0,0,12,17,13,11,1,4
"830","TechnicolorMuseum",50,20,2,28.1179,0.0529350009129085,153.356,1,5,0,0,12,17,13,11,1,4
"831","TechnicolorMuseum",50,20,2,28.1179,0.0519077184748483,156.391,1,6,0,0,12,17,13,11,1,4
"832","TechnicolorMuseum",50,20,2,28.1179,0.0522192489289712,155.458,1,7,0,0,12,17,13,11,1,4
"833","TechnicolorMuseum",50,20,2,19.1754,-0.0107410350262469,76.771,2,3,0,0,12,17,13,11,1,4
"834","TechnicolorMuseum",50,20,2,23.6985,0.0336756899487376,109.827,2,4,0,0,12,17,13,11,1,4
"835","TechnicolorMuseum",50,20,2,28.1179,0.0529350009129085,153.356,2,5,0,0,12,17,13,11,1,4
"836","TechnicolorMuseum",50,20,2,28.1179,0.0519077184748483,156.391,2,6,0,0,12,17,13,11,1,4
"837","TechnicolorMuseum",50,20,2,28.1179,0.0522192489289712,155.458,2,7,0,0,12,17,13,11,1,4
"838","TechnicolorMuseum",50,20,2,23.6823,0.0335281852367815,109.827,3,4,0,0,12,17,13,11,1,4
"839","TechnicolorMuseum",50,20,2,28.0733,0.0526441743394455,153.356,3,5,0,0,12,17,13,11,1,4
"840","TechnicolorMuseum",50,20,2,28.0733,0.0516225358236727,156.391,3,6,0,0,12,17,13,11,1,4
"841","TechnicolorMuseum",50,20,2,28.0733,0.0519323547196027,155.458,3,7,0,0,12,17,13,11,1,4
"842","TechnicolorMuseum",50,20,2,28.0335,0.0523846474868932,153.356,4,5,0,0,12,17,13,11,1,4
"843","TechnicolorMuseum",50,20,2,28.0335,0.0513680454757627,156.391,4,6,0,0,12,17,13,11,1,4
"844","TechnicolorMuseum",50,20,2,28.0335,0.0516763370170721,155.458,4,7,0,0,12,17,13,11,1,4
"845","TechnicolorMuseum",50,20,2,28.2536,0.0527754154650843,156.391,5,6,0,0,12,17,13,11,1,4
"846","TechnicolorMuseum",50,20,2,28.2536,0.0530921535076998,155.458,5,7,0,0,12,17,13,11,1,4
"847","TechnicolorMuseum",50,20,2,28.2536,0.0530921535076998,155.458,6,7,0,0,12,17,13,11,1,4
"848","TechnicolorMuseum",50,20,3,19.1754,-0.0107410350262469,76.771,1,2,3,0,12,17,13,11,1,4
"849","TechnicolorMuseum",50,20,3,23.6985,0.0336756899487376,109.827,1,2,4,0,12,17,13,11,1,4
"850","TechnicolorMuseum",50,20,3,28.1179,0.0529350009129085,153.356,1,2,5,0,12,17,13,11,1,4
"851","TechnicolorMuseum",50,20,3,28.1179,0.0519077184748483,156.391,1,2,6,0,12,17,13,11,1,4
